idPlayerNBA,namePlayer,nameFirst,nameLast,slugPosition,slugTeamsBREF,jersey_number,countGames_22_23_game,minutesPerGame_22_23_game,fgmPerGame_22_23_game,fgaPerGame_22_23_game,fgm_fgaPerGame_22_23_game,pctFG_22_23_game,ftmPerGame_22_23_game,ftaPerGame_22_23_game,ftm_ftaPerGame_22_23_game,pctFT_22_23_game,fg3mPerGame_22_23_game,ptsPerGame_22_23_game,trbPerGame_22_23_game,astPerGame_22_23_game,stlPerGame_22_23_game,blkPerGame_22_23_game,tovPerGame_22_23_game,rankcat_PerGame_22_23_game,countGames_22_23_asb,minutesPerGame_22_23_asb,fgmPerGame_22_23_asb,fgaPerGame_22_23_asb,fgm_fgaPerGame_22_23_asb,pctFG_22_23_asb,ftmPerGame_22_23_asb,ftaPerGame_22_23_asb,ftm_ftaPerGame_22_23_asb,pctFT_22_23_asb,fg3mPerGame_22_23_asb,ptsPerGame_22_23_asb,trbPerGame_22_23_asb,astPerGame_22_23_asb,stlPerGame_22_23_asb,blkPerGame_22_23_asb,tovPerGame_22_23_asb,rankcat_PerGame_22_23_asb,countGames_22_23_per36,minutesPerGame_22_23_per36,fgaPerGame_22_23_per36,fgm_fgaPerGame_22_23_per36,pctFG_22_23_per36,ftmPerGame_22_23_per36,ftaPerGame_22_23_per36,ftm_ftaPerGame_22_23_per36,pctFT_22_23_per36,fg3mPerGame_22_23_per36,ptsPerGame_22_23_per36,trbPerGame_22_23_per36,astPerGame_22_23_per36,stlPerGame_22_23_per36,blkPerGame_22_23_per36,tovPerGame_22_23_per36,rankcat_PerGame_22_23_per36,countGames_21_22_game,minutesPerGame_21_22_game,fgmPerGame_21_22_game,fgaPerGame_21_22_game,fgm_fgaPerGame_21_22_game,pctFG_21_22_game,ftmPerGame_21_22_game,ftaPerGame_21_22_game,ftm_ftaPerGame_21_22_game,pctFT_21_22_game,fg3mPerGame_21_22_game,ptsPerGame_21_22_game,trbPerGame_21_22_game,astPerGame_21_22_game,stlPerGame_21_22_game,blkPerGame_21_22_game,tovPerGame_21_22_game,rankcat_PerGame_21_22_game,countGames_20_21_game,minutesPerGame_20_21_game,fgmPerGame_20_21_game,fgaPerGame_20_21_game,fgm_fgaPerGame_20_21_game,pctFG_20_21_game,ftmPerGame_20_21_game,ftaPerGame_20_21_game,ftm_ftaPerGame_20_21_game,pctFT_20_21_game,fg3mPerGame_20_21_game,ptsPerGame_20_21_game,trbPerGame_20_21_game,astPerGame_20_21_game,stlPerGame_20_21_game,blkPerGame_20_21_game,tovPerGame_20_21_game,rankcat_PerGame_20_21_game,countGames_college,minutesPerGame_college,fgmPerGame_college,fgaPerGame_college,fgm_fgaPerGame_college,pctFG_college,ftmPerGame_college,ftaPerGame_college,ftm_ftaPerGame_college,pctFT_college,fg3mPerGame_college,ptsPerGame_college,trbPerGame_college,astPerGame_college,stlPerGame_college,blkPerGame_college,tovPerGame_college,age_player_season,count_seasons,how_acquired,height_weight,draftRank_22_23,depthChart,adp,Yahoo,ESPN,countGames,minutesPerGame,pctFG,pctFT,fg3mPerGame,ptsPerGame,trbPerGame,astPerGame,stlPerGame,blkPerGame,tovPerGame,fgmPerGame,fgaPerGame,ftmPerGame,ftaPerGame,positiontier,RankChange,MMRank,DynastyRank,Icon1,Icon2,Icon3,rankcat_PerGame,rankcat_pctFG,rankcat_pctFT,rankcat_fg3mPerGame,rankcat_ptsPerGame,rankcat_trbPerGame,rankcat_astPerGame,rankcat_stlPerGame,rankcat_blkPerGame,rankcat_tovPerGame,rankpunt_pctFG,rankpunt_pctFT,rankpunt_fg3mPerGame,rankpunt_ptsPerGame,rankpunt_trbPerGame,rankpunt_astPerGame,rankpunt_stlPerGame,rankpunt_blkPerGame,rankpunt_tovPerGame,DraftRank,seasonPointsRank,h2hPointsRank
204060,Joe Ingles,Joe,Ingles,SF-PF,ORL,7,46,22.7,2.3,5.4,2.3/5.4,0.435,0.4,0.5,0.4/0.5,0.857,1.8,6.9,2.8,3.3,0.7,0.1,1.2,235,27,22.9047619,2.619047619,5.142857143,2.6/5.1,0.473761905,0.333333333,0.380952381,0.3/0.4,0.875,2.142857143,7.714285714,2.666666667,3.285714286,0.904761905,0.142857143,1.238095238,181,46,36,8.6,3.7/8.6,0.435,0.6,0.7,0.6/0.7,0.857,2.9,10.9,4.4,5.2,1.1,0.2,1.9,260,45,24.9,2.6,6.3,2.6/6.3,0.404,0.4,0.5,0.4/0.5,0.773,1.7,7.2,2.9,3.5,0.5,0.1,1,279,67,27.9,4.1,8.4,4.1/8.4,0.489,1.1,1.3,1.1/1.3,0.844,2.7,12.1,3.6,4.7,0.7,0.2,1.7,107,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,35,10,,81 / 220,SF79/PF76,SF2,0,299,193,46,22.7,0.435,0.857,1.8,6.9,2.8,3.3,0.7,0.1,1.2,2.349,5.4,0.4285,0.5,SF8/PF8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,T.J. McConnell,T.J.,McConnell,PG,IND,9,75,20.3,3.8,6.9,3.8/6.9,0.543,0.8,0.9,0.8/0.9,0.853,0.3,8.7,3.1,5.3,1.1,0.1,1.9,157,26,22.61111111,5.166666667,8.722222222,5.2/8.7,0.6015,0.944444444,1.111111111,0.9/1.1,0.75,0.444444444,11.72222222,3.777777778,6.277777778,1.277777778,0.277777778,2.277777778,137,75,36,12.3,6.7/12.3,0.543,1.4,1.6,1.4/1.6,0.853,0.6,15.3,5.5,9.4,1.9,0.2,3.4,69,27,24.1,3.7,7.7,3.7/7.7,0.481,0.7,0.9,0.7/0.9,0.826,0.4,8.5,3.3,4.9,1.1,0.4,1.1,144,69,26,4,7.1,4/7.1,0.559,0.5,0.7,0.5/0.7,0.688,0.2,8.6,3.7,6.6,1.9,0.3,2,67,38,30.5,4.1,8.2,4.1/8.2,0.498,1.5,1.8,1.5/1.8,0.829,0.7,10.4,3.8,6.3,2.2,0.1,2.1,31,9,,73 / 190,PG50,PG2,0,,161,75,20.3,0.543,0.853,0.3,10,3.2,5.9,1.1,0.1,2,3.801,7,0.853,1,PG7,-1,183,,25,26,29,183,63,116,365,197,256,40,60,371,475,217,198,143,173,154,250,228,153,157,PG57,188,171
1626145,Tyus Jones,Tyus,Jones,PG,WAS,5,80,24.3,3.9,8.9,3.9/8.9,0.438,1,1.3,1/1.3,0.8,1.5,10.3,2.5,5.2,1,0.1,0.9,142,30,26.91304348,4.391304348,9.695652174,4.4/9.7,0.42373913,0.956521739,1.217391304,1/1.2,0.772727273,1.739130435,11.47826087,3.173913043,6.913043478,1.043478261,0.086956522,0.913043478,99,80,36,13.2,5.8/13.2,0.438,1.5,1.9,1.5/1.9,0.8,2.2,15.3,3.7,7.7,1.5,0.1,1.4,103,73,21.2,3.4,7.6,3.4/7.6,0.451,0.7,0.9,0.7/0.9,0.818,1.1,8.7,2.4,4.4,0.9,0,0.6,185,70,17.5,2.5,5.9,2.5/5.9,0.431,0.6,0.6,0.6/0.6,0.911,0.6,6.3,2,3.7,0.9,0.1,0.7,232,39,33.9,3.5,8.3,3.5/8.3,0.417,3.7,4.2,3.7/4.2,0.889,1.2,11.8,3.5,5.6,1.5,0.1,1.9,27,9,2015 #24,74 / 196,PG48,PG1,82.3,75,66,80,24.3,0.438,0.8,1.7,13.5,3.2,6.5,1.1,0.1,0.9,3.8982,8.9,1.04,1.3,PG6,1,107,138,3,29,,107,449,178,113,128,256,26,60,371,281,88,113,113,99,72,163,127,66,136,PG37,91,111
1626149,Montrezl Harrell,Montrezl,Harrell,C,PHI,5,57,11.9,2.2,3.7,2.2/3.7,0.598,1.2,1.8,1.2/1.8,0.693,0,5.6,2.8,0.6,0.3,0.4,0.6,387,12,8.142857143,1.857142857,3.428571429,1.9/3.4,0.387714286,1.571428571,2.285714286,1.6/2.3,0.63675,0,5.285714286,3,0.285714286,0.142857143,0,0.571428571,441,57,36,11,6.6/11,0.598,3.7,5.3,3.7/5.3,0.693,0,16.9,8.4,1.7,0.9,1.3,1.9,245,71,23.1,5,7.8,5/7.8,0.645,3,4.2,3/4.2,0.716,0.1,13.1,6.1,2,0.4,0.6,1,153,69,22.9,5.4,8.7,5.4/8.7,0.622,2.6,3.7,2.6/3.7,0.707,0,13.5,6.2,1.1,0.7,0.7,1.1,132,35,35.1,6.1,10.7,6.1/10.7,0.566,3.3,5.5,3.3/5.5,0.597,0.3,15.7,9.2,1.4,0.9,1.2,2,29,9,2015 #32,79 / 240,C97,C2,,310,274,57,11.9,0.598,0.693,0,5.6,2.8,0.6,0.3,0.4,0.6,2.2126,3.7,1.2474,1.8,C9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626153,Delon Wright,Delon,Wright,PG-SG,WAS,55,50,24.4,2.8,5.8,2.8/5.8,0.474,1,1.2,1/1.2,0.867,0.8,7.4,3.6,3.9,1.8,0.3,0.9,70,29,27.19047619,3.428571429,6.761904762,3.4/6.8,0.49347619,1.142857143,1.380952381,1.1/1.4,0.833307692,1,9,4.142857143,4.142857143,1.619047619,0.428571429,0.761904762,71,50,36,8.6,4.1/8.6,0.474,1.5,1.8,1.5/1.8,0.867,1.2,10.9,5.3,5.7,2.7,0.5,1.3,21,77,18.9,1.6,3.5,1.6/3.5,0.454,0.7,0.8,0.7/0.8,0.857,0.6,4.4,2.9,2.4,1.2,0.2,0.6,183,63,27.7,3.8,8.2,3.8/8.2,0.463,1.6,2,1.6/2,0.802,1,10.2,4.3,4.4,1.6,0.5,1.3,72,35,33.3,4.7,9.3,4.7/9.3,0.509,4.4,5.2,4.4/5.2,0.836,0.7,14.5,4.9,5.1,2.1,1,1.9,31,9,2015 #20,77 / 185,PG23/SG25,PG2,0,226,213,50,24.4,0.474,0.867,0.8,7.4,3.6,3.9,1.4,0.2,0.9,2.7492,5.8,1.0404,1.2,PG6/SG6,0,146,187,6,17,25,146,272,96,253,266,222,90,20,292,281,145,154,118,97,104,153,210,103,161,PG46/SG52,190,198
1626156,D'Angelo Russell,D'Angelo,Russell,PG-SG,LAL,1,71,32.5,6.3,13.4,6.3/13.4,0.469,2.5,3,2.5/3,0.829,2.7,17.8,3,6.2,1,0.4,2.6,74,21,31.14285714,6.357142857,12.92857143,6.4/12.9,0.484642857,1.857142857,2.571428571,1.9/2.6,0.670583333,2.857142857,17.42857143,2.857142857,6.142857143,0.642857143,0.571428571,2.428571429,100,71,36,14.8,7/14.8,0.469,2.8,3.4,2.8/3.4,0.829,3,19.7,3.4,6.8,1.1,0.5,2.9,139,65,32,6.2,15,6.2/15,0.411,3,3.7,3/3.7,0.825,2.7,18.1,3.3,7.1,1,0.3,2.5,95,42,28.5,6.7,15.5,6.7/15.5,0.431,2.7,3.5,2.7/3.5,0.765,2.9,19,2.6,5.8,1.1,0.4,2.7,112,35,33.9,6.6,14.7,6.6/14.7,0.449,3.4,4.5,3.4/4.5,0.756,2.7,19.3,5.7,5,1.6,0.3,2.9,27,9,2015 #2,76 / 193,PG24/SG27,PG1,100.6,96,91,71,32.5,0.469,0.83,2.9,18,3.2,6.2,1,0.5,2.5,6.2846,13.4,2.905,3.5,PG5/SG5,-3,71,116,,,,71,377,82,25,73,256,34,80,120,510,74,95,124,93,46,130,88,68,64,PG23/SG29,62,88
1626157,Karl-Anthony Towns,Karl-Anthony,Towns,PF-C,MIN,32,29,33,7.3,14.8,7.3/14.8,0.495,4.1,4.7,4.1/4.7,0.874,2.1,20.8,8.1,4.8,0.7,0.6,3,40,8,31,7.375,15.625,7.4/15.6,0.456,3.25,3.875,3.3/3.9,0.881833333,2.75,20.75,8,3.625,0.5,0.375,2.625,75,29,36,16.1,8/16.1,0.495,4.4,5.1,4.4/5.1,0.874,2.3,22.6,8.9,5.3,0.8,0.6,3.2,58,74,33.5,8.7,16.4,8.7/16.4,0.529,5.2,6.3,5.2/6.3,0.822,2,24.6,9.8,3.6,1,1.1,3.1,10,50,33.8,8.5,17.5,8.5/17.5,0.486,5.3,6.2,5.3/6.2,0.859,2.4,24.8,10.6,4.5,0.8,1.1,3.2,13,39,21.1,3.7,6.6,3.7/6.6,0.566,2.8,3.4,2.8/3.4,0.813,0.1,10.3,6.7,1.1,0.5,2.3,1.4,27,9,2015 #1,84 / 248,PF10/C13,PF1,24.8,22,24,29,33,0.5,0.88,2.6,24.5,9,4.8,0.7,0.9,2.8,7.4,14.8,4.136,4.7,PF3/C3,-1,16,14,1,5,,16,122,26,40,31,29,66,183,50,525,22,29,29,26,32,22,13,26,16,PF6/C6,16,23
1626158,Richaun Holmes,Richaun,Holmes,PF-C,DAL,22,42,8.3,1.3,2.1,1.3/2.1,0.618,0.4,0.5,0.4/0.5,0.789,0.1,3.1,1.9,0.2,0.1,0.3,0.3,431,10,5.222222222,0.888888889,2.222222222,0.9/2.2,0.409166667,0.333333333,0.444444444,0.3/0.4,0.75,0.222222222,2.333333333,1,0.444444444,0,0,0.222222222,446,42,36,9.2,5.7/9.2,0.618,1.6,2,1.6/2,0.789,0.5,13.4,8.3,0.9,0.3,1.1,1.4,276,45,23.9,4.4,6.7,4.4/6.7,0.66,1.6,2,1.6/2,0.778,0,10.4,7,1.1,0.4,0.9,1.2,125,61,29.2,6,9.4,6/9.4,0.637,2.2,2.8,2.2/2.8,0.794,0,14.2,8.3,1.7,0.6,1.6,1.2,31,31,28.8,5.3,9.5,5.3/9.5,0.563,3.5,4.9,3.5/4.9,0.712,0.6,14.7,8,0.8,0.7,2.7,1.9,29,9,2015 #37,80 / 235,PF135/C104,C3,144,227,233,42,8.3,0.63,0.78,0.2,10.4,5.5,0.5,0.2,1,0.7,3.78,6,1.56,2,PF7/C7,37,196,,4,11,28,196,25,320,391,187,98,423,417,40,216,252,197,151,190,218,149,115,245,217,PF63/C50,242,214
1626159,Justise Winslow,Justise,Winslow,SF,POR,26,29,26.8,2.8,6.8,2.8/6.8,0.409,0.7,1,0.7/1,0.714,0.5,6.8,5,3.4,1,0.4,1.5,226,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,29,36,9.2,3.8/9.2,0.409,0.9,1.3,0.9/1.3,0.714,0.6,9.1,6.7,4.5,1.4,0.5,2,381,48,16.1,2.3,5.4,2.3/5.4,0.428,0.8,1.4,0.8/1.4,0.591,0.3,5.7,4.2,1.8,0.7,0.5,1,351,26,19.5,2.8,8.1,2.8/8.1,0.352,0.8,1.3,0.8/1.3,0.571,0.4,6.8,4.5,1.9,0.6,0.5,1.4,407,39,29.1,4.4,9.1,4.4/9.1,0.486,2.6,4,2.6/4,0.641,1.2,12.6,6.5,2.1,1.3,0.9,1.8,27,9,2015 #10,78 / 222,SF75,,,354,370,29,26.8,0.409,0.714,0.5,6.8,5,3.4,1,0.4,1.5,2.7812,6.8,0.714,1,SF8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626162,Kelly Oubre Jr.,Kelly,Oubre Jr.,SF,CHO,12,48,32.3,7.4,17.1,7.4/17.1,0.431,3.3,4.3,3.3/4.3,0.76,2.3,20.3,5.2,1.1,1.4,0.4,1.3,89,13,31.30769231,6.923076923,15,6.9/15,0.451538462,4.461538462,5.230769231,4.5/5.2,0.840846154,2.153846154,20.46153846,5.384615385,0.923076923,1,0.384615385,1.538461538,101,48,36,19,8.2/19,0.431,3.7,4.8,3.7/4.8,0.76,2.5,22.6,5.8,1.3,1.6,0.4,1.5,154,76,26.3,5.4,12.3,5.4/12.3,0.44,1.7,2.5,1.7/2.5,0.667,2.5,15,4,1.1,1,0.4,0.9,147,55,30.7,5.8,13.2,5.8/13.2,0.439,2.2,3.2,2.2/3.2,0.695,1.6,15.4,6,1.3,1,0.8,1.3,135,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,27,9,2015 #15,78 / 203,SF27,,142.4,159,139,48,32.3,0.431,0.73,2.2,19.2,5,0.9,1,0.4,1.5,7.3701,17.1,3.139,4.3,SF7,-200,,,6,23,27,,,,,,,,,,,,,,,,,,,,,,
1626164,Devin Booker,Devin,Booker,SG-SF,PHO,1,53,34.6,9.9,20.1,9.9/20.1,0.494,5.8,6.8,5.8/6.8,0.855,2.1,27.8,4.5,5.5,1,0.3,2.7,30,24,35.9,10.6,20.25,10.6/20.3,0.5157,6.6,7.65,6.6/7.7,0.8802,1.9,29.7,4.5,5.5,1.1,0.3,3.15,54,53,36,20.9,10.3/20.9,0.494,6,7,6/7,0.855,2.2,28.9,4.7,5.7,1,0.4,2.8,43,68,34.5,9.7,20.9,9.7/20.9,0.466,4.6,5.3,4.6/5.3,0.868,2.7,26.8,5,4.8,1.1,0.4,2.4,25,67,33.9,9.3,19.2,9.3/19.2,0.484,5.1,5.9,5.1/5.9,0.867,1.9,25.6,4.2,4.3,0.8,0.2,3.1,90,38,21.5,3.6,7.6,3.6/7.6,0.47,1.4,1.7,1.4/1.7,0.828,1.5,10,2,1.1,0.4,0.1,1,26,9,2015 #13,77 / 206,SG9/SF7,SG1,15.6,14,14,53,34.6,0.5,0.88,2.6,29.5,4.7,5.5,1.1,0.3,2.7,10.05,20.1,5.984,6.8,SG3/SF3,-1,18,13,1,,,18,113,10,40,7,144,44,60,223,516,23,39,34,46,17,28,20,13,20,SG6/SF4,25,22
1626166,Cameron Payne,Cameron,Payne,PG,PHO,15,48,20.2,3.9,9.4,3.9/9.4,0.415,1,1.3,1/1.3,0.766,1.4,10.3,2.2,4.5,0.7,0.2,1.7,256,20,14.9,3.05,7.25,3.1/7.3,0.41255,0.55,0.75,0.6/0.8,0.821428571,1,7.65,2.1,3.3,0.4,0.15,1.3,315,48,36,16.8,7/16.8,0.415,1.8,2.4,1.8/2.4,0.766,2.5,18.3,3.9,8,1.2,0.3,3,281,58,22,4.1,10.1,4.1/10.1,0.409,1.3,1.5,1.3/1.5,0.843,1.2,10.8,3,4.9,0.7,0.3,1.8,246,60,18,3.2,6.6,3.2/6.6,0.484,0.8,0.9,0.8/0.9,0.893,1.2,8.4,2.4,3.6,0.6,0.3,1,202,35,32.2,7,15.3,7/15.3,0.456,3.8,4.8,3.8/4.8,0.787,2.4,20.2,3.7,6,1.9,0.5,2.5,28,9,2015 #14,73 / 183,PG73,PG3,0,,270,48,20.2,0.415,0.766,1.4,10.3,2.2,4.5,0.7,0.2,1.7,3.901,9.4,0.9958,1.3,PG8,0,,,11,,,,,,,,,,,,,,,,,,,,,,,,
1626167,Myles Turner,Myles,Turner,C,IND,33,62,29.4,6.5,11.8,6.5/11.8,0.548,3.5,4.5,3.5/4.5,0.783,1.5,18,7.5,1.4,0.6,2.3,1.7,20,19,28,7.5,12.5,7.5/12.5,0.5905,3.416666667,4.416666667,3.4/4.4,0.660545455,1.25,19.66666667,5.666666667,1.916666667,0.5,1.916666667,1.833333333,44,62,36,14.5,7.9/14.5,0.548,4.3,5.4,4.3/5.4,0.783,1.8,22,9.2,1.8,0.7,2.8,2,16,42,29.4,4.8,9.4,4.8/9.4,0.509,1.9,2.5,1.9/2.5,0.752,1.5,12.9,7.1,1,0.7,2.8,1.3,17,47,31,4.4,9.2,4.4/9.2,0.477,2.4,3,2.4/3,0.782,1.5,12.6,6.5,1,0.9,3.4,1.4,12,34,22.2,3.4,7.6,3.4/7.6,0.455,2.8,3.3,2.8/3.3,0.839,0.5,10.1,6.5,0.6,0.3,2.6,1.4,27,9,2015 #11,83 / 250,C6,C1,37.6,,59,62,29.4,0.57,0.783,1.5,19.2,7.4,1.4,0.6,2.3,1.7,6.726,11.8,3.5235,4.5,C3,0,26,36,18,,,26,23,362,137,64,54,258,224,5,445,38,21,18,17,28,9,14,81,33,C9,64,59
1626168,Trey Lyles,Trey,Lyles,PF-C,SAC,41,74,16.9,2.5,5.5,2.5/5.5,0.458,1.4,1.7,1.4/1.7,0.815,1.2,7.6,4.1,0.9,0.4,0.4,0.9,252,31,19.04347826,2.739130435,6.217391304,2.7/6.2,0.40726087,1.565217391,1.956521739,1.6/2,0.809,1.391304348,8.434782609,5.043478261,1.043478261,0.434782609,0.304347826,1,256,74,36,11.8,5.4/11.8,0.458,2.9,3.6,2.9/3.6,0.815,2.5,16.2,8.7,1.9,0.8,0.9,1.8,167,75,20.5,3.5,7.5,3.5/7.5,0.466,2.6,3.2,2.6/3.2,0.802,0.9,10.5,5.1,1.2,0.4,0.4,1,244,23,15.6,1.9,3.9,1.9/3.9,0.478,0.7,1,0.7/1,0.652,0.6,5,3.7,0.6,0.3,0,0.3,376,36,23,3.3,6.7,3.3/6.7,0.488,2.1,2.8,2.1/2.8,0.735,0.1,8.7,5.2,1.1,0.5,0.4,1.1,27,9,2015 #12,81 / 234,PF84/C63,C2,0,269,,74,16.9,0.458,0.815,1.2,7.6,4.1,0.9,0.4,0.4,0.9,2.519,5.5,1.3855,1.7,PF8/C8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626171,Bobby Portis,Bobby,Portis,PF-C,MIL,9,70,26,5.7,11.5,5.7/11.5,0.496,1.4,1.8,1.4/1.8,0.768,1.4,14.1,9.6,1.5,0.4,0.2,1.2,124,23,24.34782609,5.086956522,10.43478261,5.1/10.4,0.495869565,1.652173913,2.391304348,1.7/2.4,0.733333333,1.608695652,13.43478261,8.652173913,0.869565217,0.304347826,0.217391304,0.956521739,168,70,36,15.9,7.9/15.9,0.496,1.9,2.5,1.9/2.5,0.768,1.9,19.5,13.3,2.1,0.6,0.3,1.6,115,72,28.2,5.8,12.1,5.8/12.1,0.479,1.2,1.6,1.2/1.6,0.752,1.8,14.6,9.1,1.2,0.7,0.7,1.3,62,66,20.8,4.7,9.1,4.7/9.1,0.523,0.8,1.1,0.8/1.1,0.74,1.1,11.4,7.1,1.1,0.8,0.4,0.8,106,36,29.9,6.9,12.9,6.9/12.9,0.536,3.2,4.3,3.2/4.3,0.737,0.4,17.5,8.9,1.2,1.1,1.4,1.6,28,9,2015 #22,83 / 250,PF34/C32,C2,109.7,116,112,70,26,0.496,0.76,1.6,14.2,9.6,1.5,0.4,0.3,1,5.704,11.5,1.368,1.8,PF6/C6,1,139,186,11,28,,139,139,363,120,114,22,241,314,223,320,149,132,141,139,223,104,81,106,153,PF46/C40,106,116
1626172,Kevon Looney,Kevon,Looney,PF,GSW,5,82,23.9,3,4.7,3/4.7,0.63,1.1,1.9,1.1/1.9,0.606,0,7,9.3,2.5,0.6,0.6,0.5,125,32,25.125,3.166666667,5.458333333,3.2/5.5,0.594083333,1.25,2.125,1.3/2.1,0.532533333,0,7.583333333,10.41666667,2.458333333,0.833333333,0.708333333,0.708333333,105,82,36,7.1,4.4/7.1,0.63,1.7,2.8,1.7/2.8,0.606,0,10.6,14,3.8,1,0.9,0.8,73,82,21.1,2.5,4.4,2.5/4.4,0.571,0.9,1.5,0.9/1.5,0.6,0,6,7.3,2,0.6,0.6,0.8,202,61,19,1.8,3.2,1.8/3.2,0.548,0.5,0.8,0.5/0.8,0.646,0.1,4.1,5.3,2,0.3,0.4,0.6,308,36,30.9,4.2,8.9,4.2/8.9,0.47,2.6,4.1,2.6/4.1,0.626,0.6,11.6,9.2,1.4,1.3,0.9,1.3,27,9,2015 #30,81 / 222,PF35,C2,137.4,149,165,82,23.9,0.62,0.606,0,7.6,10.4,2.5,0.6,0.6,0.5,2.914,4.7,1.1514,1.9,PF6,1,138,188,22,24,25,138,41,517,437,261,11,160,224,96,150,181,98,81,90,240,118,99,138,167,PF45,129,139
1626174,Christian Wood,Christian,Wood,PF,DAL,35,67,25.9,5.9,11.5,5.9/11.5,0.515,3.2,4.2,3.2/4.2,0.772,1.6,16.6,7.3,1.8,0.4,1.1,1.8,101,25,21.52631579,4.578947368,9.684210526,4.6/9.7,0.516526316,3.526315789,4.368421053,3.5/4.4,0.802133333,1.105263158,13.78947368,5.684210526,1.947368421,0.421052632,0.842105263,1.473684211,156,67,36,15.9,8.2/15.9,0.515,4.5,5.8,4.5/5.8,0.772,2.2,23.1,10.2,2.5,0.6,1.5,2.5,55,68,30.8,6.5,12.9,6.5/12.9,0.501,3,4.9,3/4.9,0.623,1.9,17.9,10.1,2.3,0.8,1,1.9,68,41,32.3,8,15.6,8/15.6,0.514,3,4.8,3/4.8,0.631,1.9,21,9.6,1.7,0.8,1.2,2,68,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,27,8,,81 / 214,PF25,,137.9,158,180,67,25.9,0.5,0.75,1.1,14,6,1.8,0.4,0.8,1.5,5.75,11.5,3.15,4.2,PF7,0,,,6,28,,,,,,,,,,,,,,,,,,,,,,,
1626179,Terry Rozier,Terry,Rozier,PG-SG,CHO,3,63,35.3,7.8,18.9,7.8/18.9,0.415,2.8,3.5,2.8/3.5,0.809,2.6,21.1,4.1,5.1,1.2,0.3,2.1,96,21,34.07142857,6.928571429,17.28571429,6.9/17.3,0.394357143,2.642857143,3.428571429,2.6/3.4,0.8012,2.214285714,18.71428571,3.5,5.642857143,1.5,0.214285714,2.214285714,74,63,36,19.3,8/19.3,0.415,2.9,3.6,2.9/3.6,0.809,2.7,21.5,4.2,5.2,1.2,0.3,2.2,222,73,33.7,7.1,16,7.1/16,0.444,2.1,2.4,2.1/2.4,0.852,3,19.3,4.3,4.5,1.3,0.3,1.3,30,69,34.5,7.4,16.4,7.4/16.4,0.45,2.4,2.9,2.4/2.9,0.817,3.2,20.4,4.4,4.2,1.3,0.4,1.9,36,72,70,11.8,29,11.8/29,0.822,7.8,9.8,7.8/9.8,1.58,2.6,34.2,11.2,6,4,0.4,4.4,29,9,2015 #16,73 / 190,PG33/SG37,SG1,81.9,73,63,63,35.3,0.4148,0.86,2.8,20.5,4.1,5.1,1.2,0.3,2,7.83972,18.9,3.01,3.5,PG5/SG5,1,88,111,23,,,88,552,46,30,58,190,53,41,223,475,43,117,130,125,67,116,117,62,86,PG30/SG37,60,69
1626181,Norman Powell,Norman,Powell,SG-SF,LAC,24,60,26.1,5.7,11.8,5.7/11.8,0.479,3.8,4.6,3.8/4.6,0.812,1.9,17,2.9,1.8,0.8,0.3,1.7,147,16,27.6,5.6,12.6,5.6/12.6,0.4281,4.3,5.1,4.3/5.1,0.767444444,1.3,16.8,2,2.1,0.9,0.2,1.9,252,60,36,16.3,7.8/16.3,0.479,5.2,6.4,5.2/6.4,0.812,2.6,23.4,4,2.5,1.1,0.4,2.3,181,45,32.4,6.2,13.4,6.2/13.4,0.461,4.2,5.2,4.2/5.2,0.811,2.4,19,3.2,2.1,0.9,0.5,1.5,92,69,32,6.3,13.3,6.3/13.3,0.477,3.4,3.9,3.4/3.9,0.871,2.5,18.6,3.1,1.9,1.2,0.3,1.7,76,36,34.6,5.9,13,5.9/13,0.456,3.5,4.7,3.5/4.7,0.751,1.1,16.4,4.7,2.1,1.8,0.4,2.2,30,9,2015 #46,76 / 215,SG52/SF40,SF2,142.3,131,146,60,26.1,0.47,0.812,1.9,16.8,2.9,1.8,0.9,0.3,1.7,5.546,11.8,3.7352,4.6,SG7/SF7,-1,186,,11,,,186,354,117,90,86,289,212,112,223,445,190,203,210,237,153,172,204,173,166,SG73/SF60,189,162
