"Name","PlayerFirstName","PlayerSurname","Team","Number","Position","Price","PriceChg","TotalPriceChg","PricedAt","Breakeven","LastScore","Played","Last3Avg","Last5Avg","SeasonAvg","Games","SeasonScore","StateAvg","LastSeason","LastSeasonGames","LastSeasonHigh","2022B","LiveScore","Playing","player_id","season_num","RoundID","score_column","PlayerIcon","OppTeam","StartPrice","StartPriceChg","MatchStatus","Kick","Handball","Marks","Tackles","Hitouts","FreeFor","FreeAgainst","Goals","Behinds","TimeOnGround"
"Sophie Van De Heuvel","Sophie","Van De Heuvel","ESS",27,"Defender",59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009765",8,3,"NONE",0,"ADL",59900,0,0,0,0,0,0,0,0,0,0,0,0
"Sophie Van De Heuvel","Sophie","Van De Heuvel","ESS",27,"Defender",59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009765",8,4,"NONE",0,"FRE",59900,0,0,0,0,0,0,0,0,0,0,0,0
"Sophie Van De Heuvel","Sophie","Van De Heuvel","ESS",27,"Defender",59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009765",8,5,"NONE",0,"COL",59900,0,0,0,0,0,0,0,0,0,0,0,0
"Sophie Van De Heuvel","Sophie","Van De Heuvel","ESS",27,"Defender",59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009765",8,6,"NONE",0,"GEE",59900,0,0,0,0,0,0,0,0,0,0,0,0
"Sophie Van De Heuvel","Sophie","Van De Heuvel","ESS",27,"Defender",59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009765",8,7,"NONE",0,"RIC",59900,0,0,0,0,0,0,0,0,0,0,0,0
"Sophie Van De Heuvel","Sophie","Van De Heuvel","ESS",27,"Defender",59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009765",8,8,"NONE",0,"WCE",59900,0,0,0,0,0,0,0,0,0,0,0,0
"Sophie Van De Heuvel","Sophie","Van De Heuvel","ESS",27,"Defender",59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009765",8,9,"NONE",0,"CAR",59900,0,0,0,0,0,0,0,0,0,0,0,0
"Sophie Van De Heuvel","Sophie","Van De Heuvel","ESS",27,"Defender",59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009765",8,10,"NONE",0,"GCS",59900,0,0,0,0,0,0,0,0,0,0,0,0
"Mia Busch","Mia","Busch","ESS",28,"Defender",31200,0,0,18.4506209343584,18.4506209343584,0,0,0,0,0,0,0,34.3333333333333,22.5,2,24,0,0,0,"CD_I1019705",8,0,"LAST",0,"-",31200,0,0,0,0,0,0,0,0,0,0,0,0
"Mia Busch","Mia","Busch","ESS",28,"Defender",31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019705",8,1,"NONE",0,"HAW",31200,0,0,0,0,0,0,0,0,0,0,0,0
"Mia Busch","Mia","Busch","ESS",28,"Defender",31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019705",8,2,"NONE",0,"STK",31200,0,0,0,0,0,0,0,0,0,0,0,0
"Mia Busch","Mia","Busch","ESS",28,"Defender",31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019705",8,3,"NONE",0,"ADL",31200,0,0,0,0,0,0,0,0,0,0,0,0
"Mia Busch","Mia","Busch","ESS",28,"Defender",31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019705",8,4,"NONE",0,"FRE",31200,0,0,0,0,0,0,0,0,0,0,0,0
"Mia Busch","Mia","Busch","ESS",28,"Defender",31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019705",8,5,"NONE",0,"COL",31200,0,0,0,0,0,0,0,0,0,0,0,0
"Mia Busch","Mia","Busch","ESS",28,"Defender",31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019705",8,6,"NONE",0,"GEE",31200,0,0,0,0,0,0,0,0,0,0,0,0
"Mia Busch","Mia","Busch","ESS",28,"Defender",31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019705",8,7,"NONE",0,"RIC",31200,0,0,0,0,0,0,0,0,0,0,0,0
"Mia Busch","Mia","Busch","ESS",28,"Defender",31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019705",8,8,"NONE",0,"WCE",31200,0,0,0,0,0,0,0,0,0,0,0,0
"Mia Busch","Mia","Busch","ESS",28,"Defender",31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019705",8,9,"NONE",0,"CAR",31200,0,0,0,0,0,0,0,0,0,0,0,0
"Mia Busch","Mia","Busch","ESS",28,"Defender",31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019705",8,10,"NONE",0,"GCS",31200,0,0,0,0,0,0,0,0,0,0,0,0
"Stephanie Wales","Stephanie","Wales","ESS",30,"Ruck",82700,0,0,48.9059727971614,48.9059727971614,0,0,0,0,0,0,0,89.5,48.9,10,74,0,0,0,"CD_I1027783",8,0,"LAST",0,"-",82700,0,0,0,0,0,0,0,0,0,0,0,0
"Stephanie Wales","Stephanie","Wales","ESS",30,"Ruck",82700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1027783",8,1,"NONE",0,"HAW",82700,0,0,0,0,0,0,0,0,0,0,0,0
"Stephanie Wales","Stephanie","Wales","ESS",30,"Ruck",82700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1027783",8,2,"NONE",0,"STK",82700,0,0,0,0,0,0,0,0,0,0,0,0
"Stephanie Wales","Stephanie","Wales","ESS",30,"Ruck",82700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1027783",8,3,"NONE",0,"ADL",82700,0,0,0,0,0,0,0,0,0,0,0,0
"Stephanie Wales","Stephanie","Wales","ESS",30,"Ruck",82700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1027783",8,4,"NONE",0,"FRE",82700,0,0,0,0,0,0,0,0,0,0,0,0
"Stephanie Wales","Stephanie","Wales","ESS",30,"Ruck",82700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1027783",8,5,"NONE",0,"COL",82700,0,0,0,0,0,0,0,0,0,0,0,0
"Stephanie Wales","Stephanie","Wales","ESS",30,"Ruck",82700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1027783",8,6,"NONE",0,"GEE",82700,0,0,0,0,0,0,0,0,0,0,0,0
"Stephanie Wales","Stephanie","Wales","ESS",30,"Ruck",82700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1027783",8,7,"NONE",0,"RIC",82700,0,0,0,0,0,0,0,0,0,0,0,0
"Stephanie Wales","Stephanie","Wales","ESS",30,"Ruck",82700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1027783",8,8,"NONE",0,"WCE",82700,0,0,0,0,0,0,0,0,0,0,0,0
"Stephanie Wales","Stephanie","Wales","ESS",30,"Ruck",82700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1027783",8,9,"NONE",0,"CAR",82700,0,0,0,0,0,0,0,0,0,0,0,0
"Stephanie Wales","Stephanie","Wales","ESS",30,"Ruck",82700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1027783",8,10,"NONE",0,"GCS",82700,0,0,0,0,0,0,0,0,0,0,0,0
"Paige Scott","Paige","Scott","ESS",32,"Forward",70000,0,0,41.3956238911886,41.3956238911886,0,0,0,0,0,0,0,79.3333333333333,41.4,10,73,0,0,0,"CD_I1019762",8,0,"LAST",0,"-",70000,0,0,0,0,0,0,0,0,0,0,0,0
"Paige Scott","Paige","Scott","ESS",32,"Forward",70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019762",8,1,"NONE",0,"HAW",70000,0,0,0,0,0,0,0,0,0,0,0,0
"Paige Scott","Paige","Scott","ESS",32,"Forward",70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019762",8,2,"NONE",0,"STK",70000,0,0,0,0,0,0,0,0,0,0,0,0
"Paige Scott","Paige","Scott","ESS",32,"Forward",70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019762",8,3,"NONE",0,"ADL",70000,0,0,0,0,0,0,0,0,0,0,0,0
"Paige Scott","Paige","Scott","ESS",32,"Forward",70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019762",8,4,"NONE",0,"FRE",70000,0,0,0,0,0,0,0,0,0,0,0,0
"Paige Scott","Paige","Scott","ESS",32,"Forward",70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019762",8,5,"NONE",0,"COL",70000,0,0,0,0,0,0,0,0,0,0,0,0
"Paige Scott","Paige","Scott","ESS",32,"Forward",70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019762",8,6,"NONE",0,"GEE",70000,0,0,0,0,0,0,0,0,0,0,0,0
"Paige Scott","Paige","Scott","ESS",32,"Forward",70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019762",8,7,"NONE",0,"RIC",70000,0,0,0,0,0,0,0,0,0,0,0,0
"Paige Scott","Paige","Scott","ESS",32,"Forward",70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019762",8,8,"NONE",0,"WCE",70000,0,0,0,0,0,0,0,0,0,0,0,0
"Paige Scott","Paige","Scott","ESS",32,"Forward",70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019762",8,9,"NONE",0,"CAR",70000,0,0,0,0,0,0,0,0,0,0,0,0
"Paige Scott","Paige","Scott","ESS",32,"Forward",70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019762",8,10,"NONE",0,"GCS",70000,0,0,0,0,0,0,0,0,0,0,0,0
"Amber Clarke","Amber","Clarke","ESS",33,"Midfielder",67000,0,0,39.6215257244234,39.6215257244234,0,0,0,0,0,0,0,46.5,39.6,10,67,0,0,0,"CD_I1019689",8,0,"LAST",0,"-",67000,0,0,0,0,0,0,0,0,0,0,0,0
"Amber Clarke","Amber","Clarke","ESS",33,"Midfielder",67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019689",8,1,"NONE",0,"HAW",67000,0,0,0,0,0,0,0,0,0,0,0,0
"Amber Clarke","Amber","Clarke","ESS",33,"Midfielder",67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019689",8,2,"NONE",0,"STK",67000,0,0,0,0,0,0,0,0,0,0,0,0
"Amber Clarke","Amber","Clarke","ESS",33,"Midfielder",67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019689",8,3,"NONE",0,"ADL",67000,0,0,0,0,0,0,0,0,0,0,0,0
"Amber Clarke","Amber","Clarke","ESS",33,"Midfielder",67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019689",8,4,"NONE",0,"FRE",67000,0,0,0,0,0,0,0,0,0,0,0,0
"Amber Clarke","Amber","Clarke","ESS",33,"Midfielder",67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019689",8,5,"NONE",0,"COL",67000,0,0,0,0,0,0,0,0,0,0,0,0
"Amber Clarke","Amber","Clarke","ESS",33,"Midfielder",67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019689",8,6,"NONE",0,"GEE",67000,0,0,0,0,0,0,0,0,0,0,0,0
"Amber Clarke","Amber","Clarke","ESS",33,"Midfielder",67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019689",8,7,"NONE",0,"RIC",67000,0,0,0,0,0,0,0,0,0,0,0,0
"Amber Clarke","Amber","Clarke","ESS",33,"Midfielder",67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019689",8,8,"NONE",0,"WCE",67000,0,0,0,0,0,0,0,0,0,0,0,0
"Amber Clarke","Amber","Clarke","ESS",33,"Midfielder",67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019689",8,9,"NONE",0,"CAR",67000,0,0,0,0,0,0,0,0,0,0,0,0
"Amber Clarke","Amber","Clarke","ESS",33,"Midfielder",67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019689",8,10,"NONE",0,"GCS",67000,0,0,0,0,0,0,0,0,0,0,0,0
"Catherine Phillips","Catherine","Phillips","ESS",35,"Midfielder",82200,0,0,48.6102897693672,48.6102897693672,0,0,0,0,0,0,0,0,48.6,10,73,67.4444444444444,0,0,"CD_I1007153",8,0,"LAST",0,"-",82200,0,0,0,0,0,0,0,0,0,0,0,0
"Catherine Phillips","Catherine","Phillips","ESS",35,"Midfielder",82200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1007153",8,1,"NONE",0,"HAW",82200,0,0,0,0,0,0,0,0,0,0,0,0
"Catherine Phillips","Catherine","Phillips","ESS",35,"Midfielder",82200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1007153",8,2,"NONE",0,"STK",82200,0,0,0,0,0,0,0,0,0,0,0,0
"Catherine Phillips","Catherine","Phillips","ESS",35,"Midfielder",82200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1007153",8,3,"NONE",0,"ADL",82200,0,0,0,0,0,0,0,0,0,0,0,0
"Catherine Phillips","Catherine","Phillips","ESS",35,"Midfielder",82200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1007153",8,4,"NONE",0,"FRE",82200,0,0,0,0,0,0,0,0,0,0,0,0
"Catherine Phillips","Catherine","Phillips","ESS",35,"Midfielder",82200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1007153",8,5,"NONE",0,"COL",82200,0,0,0,0,0,0,0,0,0,0,0,0
"Catherine Phillips","Catherine","Phillips","ESS",35,"Midfielder",82200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1007153",8,6,"NONE",0,"GEE",82200,0,0,0,0,0,0,0,0,0,0,0,0
"Catherine Phillips","Catherine","Phillips","ESS",35,"Midfielder",82200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1007153",8,7,"NONE",0,"RIC",82200,0,0,0,0,0,0,0,0,0,0,0,0
"Catherine Phillips","Catherine","Phillips","ESS",35,"Midfielder",82200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1007153",8,8,"NONE",0,"WCE",82200,0,0,0,0,0,0,0,0,0,0,0,0
"Catherine Phillips","Catherine","Phillips","ESS",35,"Midfielder",82200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1007153",8,9,"NONE",0,"CAR",82200,0,0,0,0,0,0,0,0,0,0,0,0
"Catherine Phillips","Catherine","Phillips","ESS",35,"Midfielder",82200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1007153",8,10,"NONE",0,"GCS",82200,0,0,0,0,0,0,0,0,0,0,0,0
"Brooke Brown","Brooke","Brown","ESS",36,"Defender",84600,0,0,50.0295683027794,50.0295683027794,0,0,0,0,0,0,0,0,50,10,59,55.3333333333333,0,0,"CD_I1021527",8,0,"LAST",0,"-",84600,0,0,0,0,0,0,0,0,0,0,0,0
"Brooke Brown","Brooke","Brown","ESS",36,"Defender",84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021527",8,1,"NONE",0,"HAW",84600,0,0,0,0,0,0,0,0,0,0,0,0
"Brooke Brown","Brooke","Brown","ESS",36,"Defender",84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021527",8,2,"NONE",0,"STK",84600,0,0,0,0,0,0,0,0,0,0,0,0
"Brooke Brown","Brooke","Brown","ESS",36,"Defender",84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021527",8,3,"NONE",0,"ADL",84600,0,0,0,0,0,0,0,0,0,0,0,0
"Brooke Brown","Brooke","Brown","ESS",36,"Defender",84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021527",8,4,"NONE",0,"FRE",84600,0,0,0,0,0,0,0,0,0,0,0,0
"Brooke Brown","Brooke","Brown","ESS",36,"Defender",84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021527",8,5,"NONE",0,"COL",84600,0,0,0,0,0,0,0,0,0,0,0,0
"Brooke Brown","Brooke","Brown","ESS",36,"Defender",84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021527",8,6,"NONE",0,"GEE",84600,0,0,0,0,0,0,0,0,0,0,0,0
"Brooke Brown","Brooke","Brown","ESS",36,"Defender",84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021527",8,7,"NONE",0,"RIC",84600,0,0,0,0,0,0,0,0,0,0,0,0
"Brooke Brown","Brooke","Brown","ESS",36,"Defender",84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021527",8,8,"NONE",0,"WCE",84600,0,0,0,0,0,0,0,0,0,0,0,0
"Brooke Brown","Brooke","Brown","ESS",36,"Defender",84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021527",8,9,"NONE",0,"CAR",84600,0,0,0,0,0,0,0,0,0,0,0,0
"Brooke Brown","Brooke","Brown","ESS",36,"Defender",84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021527",8,10,"NONE",0,"GCS",84600,0,0,0,0,0,0,0,0,0,0,0,0
"Kiara Bowers","Kiara","Bowers","FRE",2,"Midfielder",204600,0,0,120.993494973389,120.993494973389,0,0,0,0,0,0,0,0,121,10,184,115.166666666667,0,0,"CD_I998030",8,0,"LAST",0,"-",204600,0,0,0,0,0,0,0,0,0,0,0,0
"Kiara Bowers","Kiara","Bowers","FRE",2,"Midfielder",204600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998030",8,1,"NONE",0,"WCE",204600,0,0,0,0,0,0,0,0,0,0,0,0
"Kiara Bowers","Kiara","Bowers","FRE",2,"Midfielder",204600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998030",8,2,"NONE",0,"COL",204600,0,0,0,0,0,0,0,0,0,0,0,0
"Kiara Bowers","Kiara","Bowers","FRE",2,"Midfielder",204600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998030",8,3,"NONE",0,"HAW",204600,0,0,0,0,0,0,0,0,0,0,0,0
"Kiara Bowers","Kiara","Bowers","FRE",2,"Midfielder",204600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998030",8,4,"NONE",0,"ESS",204600,0,0,0,0,0,0,0,0,0,0,0,0
"Kiara Bowers","Kiara","Bowers","FRE",2,"Midfielder",204600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998030",8,5,"NONE",0,"RIC",204600,0,0,0,0,0,0,0,0,0,0,0,0
"Kiara Bowers","Kiara","Bowers","FRE",2,"Midfielder",204600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998030",8,6,"NONE",0,"NTH",204600,0,0,0,0,0,0,0,0,0,0,0,0
"Kiara Bowers","Kiara","Bowers","FRE",2,"Midfielder",204600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998030",8,7,"NONE",0,"GEE",204600,0,0,0,0,0,0,0,0,0,0,0,0
"Kiara Bowers","Kiara","Bowers","FRE",2,"Midfielder",204600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998030",8,8,"NONE",0,"STK",204600,0,0,0,0,0,0,0,0,0,0,0,0
"Kiara Bowers","Kiara","Bowers","FRE",2,"Midfielder",204600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998030",8,9,"NONE",0,"MEL",204600,0,0,0,0,0,0,0,0,0,0,0,0
"Kiara Bowers","Kiara","Bowers","FRE",2,"Midfielder",204600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998030",8,10,"NONE",0,"SYD",204600,0,0,0,0,0,0,0,0,0,0,0,0
"Emma O'Driscoll","Emma","O'Driscoll","FRE",3,"Defender",82400,0,0,48.7285629804849,48.7285629804849,0,0,0,0,0,0,0,0,48.7,10,81,42.1111111111111,0,0,"CD_I1012242",8,0,"LAST",0,"-",82400,0,0,0,0,0,0,0,0,0,0,0,0
"Emma O'Driscoll","Emma","O'Driscoll","FRE",3,"Defender",82400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012242",8,1,"NONE",0,"WCE",82400,0,0,0,0,0,0,0,0,0,0,0,0
"Emma O'Driscoll","Emma","O'Driscoll","FRE",3,"Defender",82400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012242",8,2,"NONE",0,"COL",82400,0,0,0,0,0,0,0,0,0,0,0,0
"Emma O'Driscoll","Emma","O'Driscoll","FRE",3,"Defender",82400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012242",8,3,"NONE",0,"HAW",82400,0,0,0,0,0,0,0,0,0,0,0,0
"Emma O'Driscoll","Emma","O'Driscoll","FRE",3,"Defender",82400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012242",8,4,"NONE",0,"ESS",82400,0,0,0,0,0,0,0,0,0,0,0,0
"Emma O'Driscoll","Emma","O'Driscoll","FRE",3,"Defender",82400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012242",8,5,"NONE",0,"RIC",82400,0,0,0,0,0,0,0,0,0,0,0,0
"Emma O'Driscoll","Emma","O'Driscoll","FRE",3,"Defender",82400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012242",8,6,"NONE",0,"NTH",82400,0,0,0,0,0,0,0,0,0,0,0,0
"Emma O'Driscoll","Emma","O'Driscoll","FRE",3,"Defender",82400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012242",8,7,"NONE",0,"GEE",82400,0,0,0,0,0,0,0,0,0,0,0,0
"Emma O'Driscoll","Emma","O'Driscoll","FRE",3,"Defender",82400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012242",8,8,"NONE",0,"STK",82400,0,0,0,0,0,0,0,0,0,0,0,0
"Emma O'Driscoll","Emma","O'Driscoll","FRE",3,"Defender",82400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012242",8,9,"NONE",0,"MEL",82400,0,0,0,0,0,0,0,0,0,0,0,0
"Emma O'Driscoll","Emma","O'Driscoll","FRE",3,"Defender",82400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012242",8,10,"NONE",0,"SYD",82400,0,0,0,0,0,0,0,0,0,0,0,0
"Angelique Stannett","Angelique","Stannett","FRE",4,"Midfielder",70700,0,0,41.8095801301005,41.8095801301005,0,0,0,0,0,0,0,0,41.8,10,52,45.6,0,0,"CD_I1013937",8,0,"LAST",0,"-",70700,0,0,0,0,0,0,0,0,0,0,0,0
"Angelique Stannett","Angelique","Stannett","FRE",4,"Midfielder",70700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1013937",8,1,"NONE",0,"WCE",70700,0,0,0,0,0,0,0,0,0,0,0,0
"Angelique Stannett","Angelique","Stannett","FRE",4,"Midfielder",70700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1013937",8,2,"NONE",0,"COL",70700,0,0,0,0,0,0,0,0,0,0,0,0
"Angelique Stannett","Angelique","Stannett","FRE",4,"Midfielder",70700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1013937",8,3,"NONE",0,"HAW",70700,0,0,0,0,0,0,0,0,0,0,0,0
"Angelique Stannett","Angelique","Stannett","FRE",4,"Midfielder",70700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1013937",8,4,"NONE",0,"ESS",70700,0,0,0,0,0,0,0,0,0,0,0,0
"Angelique Stannett","Angelique","Stannett","FRE",4,"Midfielder",70700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1013937",8,5,"NONE",0,"RIC",70700,0,0,0,0,0,0,0,0,0,0,0,0
"Angelique Stannett","Angelique","Stannett","FRE",4,"Midfielder",70700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1013937",8,6,"NONE",0,"NTH",70700,0,0,0,0,0,0,0,0,0,0,0,0
"Angelique Stannett","Angelique","Stannett","FRE",4,"Midfielder",70700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1013937",8,7,"NONE",0,"GEE",70700,0,0,0,0,0,0,0,0,0,0,0,0
"Angelique Stannett","Angelique","Stannett","FRE",4,"Midfielder",70700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1013937",8,8,"NONE",0,"STK",70700,0,0,0,0,0,0,0,0,0,0,0,0
"Angelique Stannett","Angelique","Stannett","FRE",4,"Midfielder",70700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1013937",8,9,"NONE",0,"MEL",70700,0,0,0,0,0,0,0,0,0,0,0,0
"Angelique Stannett","Angelique","Stannett","FRE",4,"Midfielder",70700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1013937",8,10,"NONE",0,"SYD",70700,0,0,0,0,0,0,0,0,0,0,0,0
"Sarah Verrier","Sarah","Verrier","FRE",5,"Defender",86200,0,0,50.9757539917209,50.9757539917209,0,0,0,0,0,0,0,0,51,10,66,54.9,0,0,"CD_I1012236",8,0,"LAST",0,"-",86200,0,0,0,0,0,0,0,0,0,0,0,0
"Sarah Verrier","Sarah","Verrier","FRE",5,"Defender",86200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012236",8,1,"NONE",0,"WCE",86200,0,0,0,0,0,0,0,0,0,0,0,0
"Sarah Verrier","Sarah","Verrier","FRE",5,"Defender",86200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012236",8,2,"NONE",0,"COL",86200,0,0,0,0,0,0,0,0,0,0,0,0
"Sarah Verrier","Sarah","Verrier","FRE",5,"Defender",86200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012236",8,3,"NONE",0,"HAW",86200,0,0,0,0,0,0,0,0,0,0,0,0
