"member_id","teamName","round_id","playerScore","playerCount","name","capScore","score_column","isCaptain","isViceCaptain","totalScore","CompliantTeam"
72391,"Freedawgs",4,1061,16,"Kiara Bowers",78,"LAST",1,0,1139,TRUE
72391,"Freedawgs",5,1138,16,"Jasmine Garner",92,"LAST",1,0,1230,TRUE
72391,"Freedawgs",6,1228,16,"Jasmine Garner",117,"LAST",1,0,1345,TRUE
72391,"Freedawgs",7,1233,16,"Jasmine Garner",140,"LAST",1,0,1373,TRUE
72391,"Freedawgs",8,1211,16,"Jasmine Garner",86,"LAST",1,0,1297,TRUE
72391,"Freedawgs",9,1389,16,"Ebony Marinoff",133,"LAST",1,0,1522,TRUE
72393,"Kez027",1,774,14,"Alice Edmonds",109,"LAST",1,0,883,TRUE
72393,"Kez027",2,650,11,"Alice Edmonds",65,"LAST",1,0,715,TRUE
72393,"Kez027",3,565,9,"Alice Edmonds",52,"LAST",1,0,617,TRUE
72393,"Kez027",4,562,10,"Alice Edmonds",86,"LAST",1,0,648,TRUE
72393,"Kez027",5,673,11,"Alice Edmonds",109,"LAST",1,0,782,TRUE
72393,"Kez027",6,690,12,"Alice Edmonds",62,"LAST",1,0,752,TRUE
72393,"Kez027",7,638,9,"Alice Edmonds",60,"LAST",1,0,698,TRUE
72393,"Kez027",8,591,10,"Gabby O'Sullivan",79,"LAST",0,1,670,TRUE
72393,"Kez027",9,631,10,"Alice Edmonds",87,"LAST",1,0,718,TRUE
72401,"Malicious Mangos",1,1092,16,"Ebony Marinoff",112,"LAST",1,0,1204,TRUE
72401,"Malicious Mangos",2,1155,16,"Ebony Marinoff",125,"LAST",1,0,1280,TRUE
72401,"Malicious Mangos",3,1177,16,"Ebony Marinoff",124,"LAST",1,0,1301,TRUE
72401,"Malicious Mangos",4,1145,16,"Ebony Marinoff",174,"LAST",1,0,1319,TRUE
72401,"Malicious Mangos",5,1095,15,"Ebony Marinoff",91,"LAST",1,0,1186,TRUE
72401,"Malicious Mangos",6,1283,16,"Ebony Marinoff",153,"LAST",1,0,1436,TRUE
72401,"Malicious Mangos",7,1306,16,"Ebony Marinoff",132,"LAST",1,0,1438,TRUE
72401,"Malicious Mangos",8,1489,16,"Ebony Marinoff",138,"LAST",1,0,1627,TRUE
72401,"Malicious Mangos",9,1293,16,"Ebony Marinoff",133,"LAST",1,0,1426,TRUE
72402,"Crushed Lemons",1,1051,16,"Brittany Bonnici",88,"LAST",1,0,1139,TRUE
72402,"Crushed Lemons",2,1057,16,"Brianna Davey",98,"LAST",1,0,1155,TRUE
72402,"Crushed Lemons",3,1143,16,"Brianna Davey",88,"LAST",1,0,1231,TRUE
72402,"Crushed Lemons",4,1073,16,"Laura Gardiner",93,"LAST",1,0,1166,TRUE
72402,"Crushed Lemons",5,1092,16,"Ally Anderson",119,"LAST",1,0,1211,TRUE
72402,"Crushed Lemons",6,1202,16,"Laura Gardiner",115,"LAST",1,0,1317,TRUE
72402,"Crushed Lemons",7,1181,16,"Laura Gardiner",95,"LAST",1,0,1276,TRUE
72402,"Crushed Lemons",8,1418,16,"Laura Gardiner",134,"LAST",1,0,1552,TRUE
72402,"Crushed Lemons",9,1236,16,"Laura Gardiner",112,"LAST",1,0,1348,TRUE
72405,"Team Trash ",1,886,15,"Brianna Davey",131,"LAST",0,1,1017,TRUE
72405,"Team Trash ",2,990,15,"Georgie Prespakis",89,"LAST",1,0,1079,TRUE
72405,"Team Trash ",3,1058,16,"Brianna Davey",88,"LAST",1,0,1146,TRUE
72405,"Team Trash ",4,1018,16,"Jasmine Garner",121,"LAST",1,0,1139,TRUE
72405,"Team Trash ",5,1004,16,"Jasmine Garner",92,"LAST",1,0,1096,TRUE
72405,"Team Trash ",6,1111,16,"Charlie Rowbottom",133,"LAST",1,0,1244,TRUE
72405,"Team Trash ",7,1173,15,"Ebony Marinoff",132,"LAST",1,0,1305,TRUE
72405,"Team Trash ",8,1181,16,"Jasmine Garner",86,"LAST",1,0,1267,TRUE
72405,"Team Trash ",9,1145,16,"Jasmine Garner",134,"LAST",1,0,1279,TRUE
72408,"The Gals",1,711,11,"Ebony Marinoff",112,"LAST",0,1,823,TRUE
72408,"The Gals",2,725,8,"Kiara Bowers",137,"LAST",1,0,862,TRUE
72408,"The Gals",3,749,10,"Kiara Bowers",104,"LAST",1,0,853,TRUE
72408,"The Gals",4,839,11,"Kiara Bowers",78,"LAST",1,0,917,TRUE
72408,"The Gals",5,779,11,"Ebony Marinoff",91,"LAST",0,1,870,TRUE
72408,"The Gals",6,798,11,"Ebony Marinoff",153,"LAST",0,1,951,TRUE
72408,"The Gals",7,688,10,"Ebony Marinoff",132,"LAST",0,1,820,TRUE
72408,"The Gals",8,726,14,"Kiara Bowers",83,"LAST",1,0,809,TRUE
72408,"The Gals",9,1045,13,"Kiara Bowers",127,"LAST",1,0,1172,TRUE
72411,"ChuppaChumps",1,783,12,"Jasmine Garner",120,"LAST",1,0,903,TRUE
72411,"ChuppaChumps",2,919,15,"Jasmine Garner",156,"LAST",1,0,1075,TRUE
72411,"ChuppaChumps",3,903,16,"Jasmine Garner",154,"LAST",1,0,1057,TRUE
72411,"ChuppaChumps",4,826,16,"Jasmine Garner",121,"LAST",1,0,947,TRUE
72411,"ChuppaChumps",5,781,14,"Jasmine Garner",92,"LAST",1,0,873,TRUE
72411,"ChuppaChumps",6,963,16,"Jasmine Garner",117,"LAST",1,0,1080,TRUE
72411,"ChuppaChumps",7,969,16,"Jasmine Garner",140,"LAST",1,0,1109,TRUE
72411,"ChuppaChumps",8,842,15,"Jasmine Garner",86,"LAST",1,0,928,TRUE
72411,"ChuppaChumps",9,990,15,"Jasmine Garner",134,"LAST",1,0,1124,TRUE
72413,"Kings FC",1,586,10,"Ellie Blackburn",94,"LAST",0,1,680,TRUE
72413,"Kings FC",2,537,10,"Kiara Bowers",137,"LAST",1,0,674,TRUE
72413,"Kings FC",3,568,8,"Kiara Bowers",104,"LAST",1,0,672,TRUE
72413,"Kings FC",4,559,9,"Kiara Bowers",78,"LAST",1,0,637,TRUE
72413,"Kings FC",5,520,10,"Ellie Blackburn",117,"LAST",0,1,637,TRUE
72413,"Kings FC",6,554,10,"Ellie Blackburn",115,"LAST",0,1,669,TRUE
72413,"Kings FC",7,551,11,"Ellie Blackburn",93,"LAST",0,1,644,TRUE
72413,"Kings FC",8,772,13,"Kiara Bowers",83,"LAST",1,0,855,TRUE
72413,"Kings FC",9,749,11,"Kiara Bowers",127,"LAST",1,0,876,TRUE
72414,"Gabis Team",1,712,9,NA,0,NA,0,0,712,TRUE
72414,"Gabis Team",2,746,9,NA,0,NA,0,0,746,TRUE
72414,"Gabis Team",3,748,9,NA,0,NA,0,0,748,TRUE
72414,"Gabis Team",4,830,9,NA,0,NA,0,0,830,TRUE
72414,"Gabis Team",5,676,8,NA,0,NA,0,0,676,TRUE
72414,"Gabis Team",6,825,10,NA,0,NA,0,0,825,TRUE
72414,"Gabis Team",7,822,11,NA,0,NA,0,0,822,TRUE
72414,"Gabis Team",8,833,10,NA,0,NA,0,0,833,TRUE
72414,"Gabis Team",9,755,10,NA,0,NA,0,0,755,TRUE
72416,"Noisy Ninjas",1,860,15,"Ella Roberts",92,"LAST",0,1,952,TRUE
72416,"Noisy Ninjas",2,1061,15,"Jasmine Garner",156,"LAST",1,0,1217,TRUE
72416,"Noisy Ninjas",3,1253,16,"Jasmine Garner",154,"LAST",1,0,1407,TRUE
72416,"Noisy Ninjas",4,1050,16,"Jasmine Garner",121,"LAST",1,0,1171,TRUE
72416,"Noisy Ninjas",5,1083,15,"Jasmine Garner",92,"LAST",1,0,1175,TRUE
72416,"Noisy Ninjas",6,1188,16,"Jasmine Garner",117,"LAST",1,0,1305,TRUE
72416,"Noisy Ninjas",7,1269,16,"Jasmine Garner",140,"LAST",1,0,1409,TRUE
72416,"Noisy Ninjas",8,1286,15,"Jasmine Garner",86,"LAST",1,0,1372,TRUE
72416,"Noisy Ninjas",9,1241,16,"Laura Gardiner",112,"LAST",1,0,1353,TRUE
72420,"go crom",1,749,10,"Anne Hatchard",100,"LAST",1,0,849,TRUE
72420,"go crom",2,630,9,"Anne Hatchard",97,"LAST",1,0,727,TRUE
72420,"go crom",3,659,8,"Anne Hatchard",133,"LAST",1,0,792,TRUE
72420,"go crom",4,515,7,"Anne Hatchard",97,"LAST",1,0,612,TRUE
72420,"go crom",5,780,9,"Anne Hatchard",119,"LAST",1,0,899,TRUE
72420,"go crom",6,647,11,"Anne Hatchard",116,"LAST",1,0,763,TRUE
72420,"go crom",7,749,11,"Anne Hatchard",106,"LAST",1,0,855,TRUE
72420,"go crom",8,846,12,"Anne Hatchard",62,"LAST",1,0,908,TRUE
72420,"go crom",9,819,13,"Anne Hatchard",99,"LAST",1,0,918,TRUE
72423,"Bluegirls",1,1026,15,"Brittany Bonnici",88,"LAST",0,1,1114,TRUE
72423,"Bluegirls",2,1054,16,"Kiara Bowers",137,"LAST",1,0,1191,TRUE
72423,"Bluegirls",3,1078,16,"Kiara Bowers",104,"LAST",1,0,1182,TRUE
72423,"Bluegirls",4,938,16,"Kiara Bowers",78,"LAST",1,0,1016,TRUE
72423,"Bluegirls",5,932,13,"Laura Gardiner",132,"LAST",0,1,1064,TRUE
72423,"Bluegirls",6,1114,16,"Laura Gardiner",115,"LAST",1,0,1229,TRUE
72423,"Bluegirls",7,1059,16,"Charlie Rowbottom",101,"LAST",1,0,1160,TRUE
72423,"Bluegirls",8,1154,16,"Charlie Rowbottom",121,"LAST",1,0,1275,TRUE
72423,"Bluegirls",9,991,16,"Charlie Rowbottom",84,"LAST",1,0,1075,TRUE
72427,"Matty's Magic",1,1114,16,"Abbey Dowrick",87,"LAST",1,0,1201,TRUE
72427,"Matty's Magic",2,1077,16,"Brianna Davey",98,"LAST",1,0,1175,TRUE
72427,"Matty's Magic",3,1141,16,"Charlie Rowbottom",81,"LAST",1,0,1222,TRUE
72427,"Matty's Magic",4,1037,16,"Charlie Rowbottom",106,"LAST",1,0,1143,TRUE
72427,"Matty's Magic",5,1094,16,"Charlie Rowbottom",126,"LAST",1,0,1220,TRUE
72427,"Matty's Magic",6,1124,16,"Charlie Rowbottom",133,"LAST",1,0,1257,TRUE
72427,"Matty's Magic",7,1176,16,"Charlie Rowbottom",101,"LAST",1,0,1277,TRUE
72427,"Matty's Magic",8,1338,16,"Laura Gardiner",134,"LAST",1,0,1472,TRUE
72427,"Matty's Magic",9,1232,16,"Laura Gardiner",112,"LAST",1,0,1344,TRUE
72432,"Chin’s Chicks",1,873,10,"Ebony Marinoff",112,"LAST",0,1,985,TRUE
72432,"Chin’s Chicks",2,928,12,"Kiara Bowers",137,"LAST",1,0,1065,TRUE
72432,"Chin’s Chicks",3,992,16,"Kiara Bowers",104,"LAST",1,0,1096,TRUE
72432,"Chin’s Chicks",4,991,16,"Laura Gardiner",93,"LAST",1,0,1084,TRUE
72432,"Chin’s Chicks",5,984,14,"Jasmine Garner",92,"LAST",1,0,1076,TRUE
72432,"Chin’s Chicks",6,1050,16,"Jasmine Garner",117,"LAST",1,0,1167,TRUE
72432,"Chin’s Chicks",7,1077,16,"Ebony Marinoff",132,"LAST",1,0,1209,TRUE
72432,"Chin’s Chicks",8,1035,16,"Ebony Marinoff",138,"LAST",1,0,1173,TRUE
72432,"Chin’s Chicks",9,1020,15,"Ebony Marinoff",133,"LAST",1,0,1153,TRUE
72433,"Miller Time",1,1135,16,"Ash Riddell",105,"LAST",1,0,1240,TRUE
72433,"Miller Time",2,1229,16,"Ash Riddell",151,"LAST",1,0,1380,TRUE
72433,"Miller Time",3,1193,16,"Ash Riddell",79,"LAST",1,0,1272,TRUE
72433,"Miller Time",4,995,16,"Jasmine Garner",121,"LAST",1,0,1116,TRUE
72433,"Miller Time",5,1099,15,"Jasmine Garner",92,"LAST",1,0,1191,TRUE
72433,"Miller Time",6,1093,16,"Jasmine Garner",117,"LAST",1,0,1210,TRUE
72433,"Miller Time",7,1215,16,"Jasmine Garner",140,"LAST",1,0,1355,TRUE
72433,"Miller Time",8,1185,16,"Jasmine Garner",86,"LAST",1,0,1271,TRUE
72433,"Miller Time",9,1131,15,"Jasmine Garner",134,"LAST",1,0,1265,TRUE
72438,"The Accumulators",1,948,15,"Brittany Bonnici",88,"LAST",0,1,1036,TRUE
72438,"The Accumulators",2,1128,16,"Kiara Bowers",137,"LAST",1,0,1265,TRUE
72438,"The Accumulators",3,1063,16,"Kiara Bowers",104,"LAST",1,0,1167,TRUE
72438,"The Accumulators",4,1001,16,"Kiara Bowers",78,"LAST",1,0,1079,TRUE
72438,"The Accumulators",5,1048,16,"Jasmine Garner",92,"LAST",1,0,1140,TRUE
72438,"The Accumulators",6,1236,16,"Jasmine Garner",117,"LAST",1,0,1353,TRUE
72438,"The Accumulators",7,1317,16,"Jasmine Garner",140,"LAST",1,0,1457,TRUE
72438,"The Accumulators",8,1432,16,"Laura Gardiner",134,"LAST",1,0,1566,TRUE
72438,"The Accumulators",9,1250,16,"Charlie Rowbottom",84,"LAST",1,0,1334,TRUE
72440,"Banksia",1,777,14,"Jasmine Garner",120,"LAST",1,0,897,TRUE
72440,"Banksia",2,808,13,"Jasmine Garner",156,"LAST",1,0,964,TRUE
72440,"Banksia",3,757,12,"Jasmine Garner",154,"LAST",1,0,911,TRUE
72440,"Banksia",4,926,14,"Jasmine Garner",121,"LAST",1,0,1047,TRUE
72440,"Banksia",5,894,15,"Jasmine Garner",92,"LAST",1,0,986,TRUE
72440,"Banksia",6,885,15,"Jasmine Garner",117,"LAST",1,0,1002,TRUE
72440,"Banksia",7,996,15,"Jasmine Garner",140,"LAST",1,0,1136,TRUE
72440,"Banksia",8,760,15,"Jasmine Garner",86,"LAST",1,0,846,TRUE
72440,"Banksia",9,985,16,"Jasmine Garner",134,"LAST",1,0,1119,TRUE
72441,"nick from nat",1,495,10,"Charlie Rowbottom",121,"LAST",1,0,616,TRUE
72441,"nick from nat",2,532,9,"Charlie Rowbottom",144,"LAST",1,0,676,TRUE
72441,"nick from nat",3,553,11,"Charlie Rowbottom",81,"LAST",1,0,634,TRUE
72441,"nick from nat",4,480,9,"Charlie Rowbottom",106,"LAST",1,0,586,TRUE
72441,"nick from nat",5,586,11,"Charlie Rowbottom",126,"LAST",1,0,712,TRUE
72441,"nick from nat",6,611,10,"Charlie Rowbottom",133,"LAST",1,0,744,TRUE
72441,"nick from nat",7,542,10,"Charlie Rowbottom",101,"LAST",1,0,643,TRUE
72441,"nick from nat",8,836,12,"Charlie Rowbottom",121,"LAST",1,0,957,TRUE
72441,"nick from nat",9,457,10,"Charlie Rowbottom",84,"LAST",1,0,541,TRUE
72444,"On_De_Goey",1,621,7,"Ebony Marinoff",112,"LAST",0,1,733,TRUE
72444,"On_De_Goey",2,756,8,"Kiara Bowers",137,"LAST",1,0,893,TRUE
72444,"On_De_Goey",3,692,8,"Kiara Bowers",104,"LAST",1,0,796,TRUE
72444,"On_De_Goey",4,733,9,"Kiara Bowers",78,"LAST",1,0,811,TRUE
72444,"On_De_Goey",5,615,7,"Ebony Marinoff",91,"LAST",0,1,706,TRUE
72444,"On_De_Goey",6,666,7,"Ebony Marinoff",153,"LAST",0,1,819,TRUE
72444,"On_De_Goey",7,759,8,"Ebony Marinoff",132,"LAST",0,1,891,TRUE
72444,"On_De_Goey",8,714,11,"Kiara Bowers",83,"LAST",1,0,797,TRUE
72444,"On_De_Goey",9,751,11,"Kiara Bowers",127,"LAST",1,0,878,TRUE
72451,"Scarstrikers",1,602,10,"Alyce Parker",81,"LAST",0,1,683,TRUE
72451,"Scarstrikers",2,604,10,"Alyce Parker",90,"LAST",0,1,694,TRUE
72451,"Scarstrikers",3,632,9,"Alyce Parker",102,"LAST",0,1,734,TRUE
72451,"Scarstrikers",4,760,10,"Alyce Parker",86,"LAST",0,1,846,TRUE
72451,"Scarstrikers",5,666,10,"Alyce Parker",139,"LAST",0,1,805,TRUE
72451,"Scarstrikers",6,590,12,"Alyce Parker",72,"LAST",0,1,662,TRUE
72451,"Scarstrikers",7,661,11,"Alyce Parker",105,"LAST",0,1,766,TRUE
72451,"Scarstrikers",8,651,10,NA,0,NA,0,0,651,TRUE
72451,"Scarstrikers",9,572,10,NA,0,NA,0,0,572,TRUE
72452,"Son Of A Gunn",1,973,16,"Ebony Marinoff",112,"LAST",1,0,1085,TRUE
72452,"Son Of A Gunn",2,1111,16,"Ebony Marinoff",125,"LAST",1,0,1236,TRUE
72452,"Son Of A Gunn",3,960,16,"Ebony Marinoff",124,"LAST",1,0,1084,TRUE
72452,"Son Of A Gunn",4,1010,16,"Ebony Marinoff",174,"LAST",1,0,1184,TRUE
72452,"Son Of A Gunn",5,1013,15,"Ebony Marinoff",91,"LAST",1,0,1104,TRUE
72452,"Son Of A Gunn",6,1010,15,"Ebony Marinoff",153,"LAST",1,0,1163,TRUE
72452,"Son Of A Gunn",7,1108,15,"Ebony Marinoff",132,"LAST",1,0,1240,TRUE
72452,"Son Of A Gunn",8,1125,15,"Ebony Marinoff",138,"LAST",1,0,1263,TRUE
72452,"Son Of A Gunn",9,1088,15,"Ebony Marinoff",133,"LAST",1,0,1221,TRUE
72459,"Marvelous Marinoffs",1,959,15,"Brittany Bonnici",88,"LAST",0,1,1047,TRUE
72459,"Marvelous Marinoffs",2,1033,14,"Brianna Davey",98,"LAST",1,0,1131,TRUE
72459,"Marvelous Marinoffs",3,1114,15,"Kiara Bowers",104,"LAST",1,0,1218,TRUE
72459,"Marvelous Marinoffs",4,1022,16,"Kiara Bowers",78,"LAST",1,0,1100,TRUE
72459,"Marvelous Marinoffs",5,975,13,"Laura Gardiner",132,"LAST",0,1,1107,TRUE
72459,"Marvelous Marinoffs",6,1133,16,"Charlie Rowbottom",133,"LAST",1,0,1266,TRUE
72459,"Marvelous Marinoffs",7,1220,16,"Charlie Rowbottom",101,"LAST",1,0,1321,TRUE
72459,"Marvelous Marinoffs",8,1328,16,"Charlie Rowbottom",121,"LAST",1,0,1449,TRUE
72459,"Marvelous Marinoffs",9,1249,15,"Charlie Rowbottom",84,"LAST",1,0,1333,TRUE
72460,"Trent Callen",1,642,12,"Mim Strom",112,"LAST",1,0,754,TRUE
72460,"Trent Callen",2,663,12,"Mim Strom",92,"LAST",1,0,755,TRUE
72460,"Trent Callen",3,587,11,"Mim Strom",57,"LAST",1,0,644,TRUE
72460,"Trent Callen",4,595,10,"Mim Strom",84,"LAST",1,0,679,TRUE
72460,"Trent Callen",5,631,11,"Mim Strom",73,"LAST",1,0,704,TRUE
72460,"Trent Callen",6,637,11,"Mim Strom",84,"LAST",1,0,721,TRUE
72460,"Trent Callen",7,533,11,"Mim Strom",74,"LAST",1,0,607,TRUE
72460,"Trent Callen",8,556,11,"Mim Strom",85,"LAST",1,0,641,TRUE
72460,"Trent Callen",9,623,11,"Mim Strom",57,"LAST",1,0,680,TRUE
72465,"Jimmyspups",1,562,10,"Ebony Marinoff",112,"LAST",1,0,674,TRUE
72465,"Jimmyspups",2,563,11,"Ebony Marinoff",125,"LAST",1,0,688,TRUE
72465,"Jimmyspups",3,690,10,"Ebony Marinoff",124,"LAST",1,0,814,TRUE
72465,"Jimmyspups",4,916,11,"Ebony Marinoff",174,"LAST",1,0,1090,TRUE
72465,"Jimmyspups",5,770,13,"Ebony Marinoff",91,"LAST",1,0,861,TRUE
72465,"Jimmyspups",6,765,12,"Ebony Marinoff",153,"LAST",1,0,918,TRUE
72465,"Jimmyspups",7,732,10,"Ebony Marinoff",132,"LAST",1,0,864,TRUE
72465,"Jimmyspups",8,771,11,"Ebony Marinoff",138,"LAST",1,0,909,TRUE
72465,"Jimmyspups",9,666,11,"Ebony Marinoff",133,"LAST",1,0,799,TRUE
72467,"Schleicher no Schleiching",1,1033,15,"Brittany Bonnici",88,"LAST",0,1,1121,TRUE
72467,"Schleicher no Schleiching",2,1085,16,"Brianna Davey",98,"LAST",1,0,1183,TRUE
72467,"Schleicher no Schleiching",3,1142,16,"Brianna Davey",88,"LAST",1,0,1230,TRUE
72467,"Schleicher no Schleiching",4,1078,16,"Laura Gardiner",93,"LAST",1,0,1171,TRUE
72467,"Schleicher no Schleiching",5,1127,15,"Laura Gardiner",132,"LAST",1,0,1259,TRUE
72467,"Schleicher no Schleiching",6,1344,16,"Laura Gardiner",115,"LAST",1,0,1459,TRUE
72467,"Schleicher no Schleiching",7,1295,15,"Laura Gardiner",95,"LAST",1,0,1390,TRUE
72467,"Schleicher no Schleiching",8,1336,16,"Charlie Rowbottom",121,"LAST",1,0,1457,TRUE
72467,"Schleicher no Schleiching",9,1322,16,"Charlie Rowbottom",84,"LAST",1,0,1406,TRUE
72468,"Roaders",1,1018,15,"Ebony Marinoff",112,"LAST",0,1,1130,TRUE
72468,"Roaders",2,1172,16,"Kiara Bowers",137,"LAST",1,0,1309,TRUE
72468,"Roaders",3,1182,16,"Kiara Bowers",104,"LAST",1,0,1286,TRUE
72468,"Roaders",4,1162,16,"Kiara Bowers",78,"LAST",1,0,1240,TRUE
72468,"Roaders",5,1057,16,"Brianna Davey",69,"LAST",0,1,1126,TRUE
72468,"Roaders",6,1206,16,"Jasmine Garner",117,"LAST",1,0,1323,TRUE
72468,"Roaders",7,1250,16,"Jasmine Garner",140,"LAST",1,0,1390,TRUE
72468,"Roaders",8,1392,16,"Jasmine Garner",86,"LAST",1,0,1478,TRUE
72468,"Roaders",9,1181,16,"Jasmine Garner",134,"LAST",1,0,1315,TRUE
72472,"Bowers before the Queen",1,788,12,"Brianna Davey",131,"LAST",0,1,919,TRUE
72472,"Bowers before the Queen",2,659,12,"Brianna Davey",98,"LAST",0,1,757,TRUE
72472,"Bowers before the Queen",3,672,12,"Montana Ham",31,"LAST",1,0,703,TRUE
72472,"Bowers before the Queen",4,656,9,"Brianna Davey",77,"LAST",0,1,733,TRUE
72472,"Bowers before the Queen",5,715,13,"Montana Ham",25,"LAST",1,0,740,TRUE
72472,"Bowers before the Queen",6,743,13,"Montana Ham",53,"LAST",1,0,796,TRUE
72472,"Bowers before the Queen",7,891,11,"Montana Ham",48,"LAST",1,0,939,TRUE
72472,"Bowers before the Queen",8,811,12,"Montana Ham",85,"LAST",1,0,896,TRUE
72472,"Bowers before the Queen",9,699,11,"Montana Ham",41,"LAST",1,0,740,TRUE
72474,"Never Again List",1,1047,15,"Brittany Bonnici",88,"LAST",0,1,1135,TRUE
72474,"Never Again List",2,1123,16,"Kiara Bowers",137,"LAST",1,0,1260,TRUE
72474,"Never Again List",3,1143,16,"Kiara Bowers",104,"LAST",1,0,1247,TRUE
72474,"Never Again List",4,1012,16,"Kiara Bowers",78,"LAST",1,0,1090,TRUE
72474,"Never Again List",5,1118,16,"Ebony Marinoff",91,"LAST",1,0,1209,TRUE
72474,"Never Again List",6,1217,16,"Ebony Marinoff",153,"LAST",1,0,1370,TRUE
72474,"Never Again List",7,1235,16,"Ebony Marinoff",132,"LAST",1,0,1367,TRUE
72474,"Never Again List",8,1461,16,"Ebony Marinoff",138,"LAST",1,0,1599,TRUE
72474,"Never Again List",9,1322,16,"Ebony Marinoff",133,"LAST",1,0,1455,TRUE
72479,"Leave it to Eva",1,957,16,"Ebony Marinoff",112,"LAST",1,0,1069,TRUE
72479,"Leave it to Eva",2,1064,16,"Ebony Marinoff",125,"LAST",1,0,1189,TRUE
72479,"Leave it to Eva",3,1027,16,"Ebony Marinoff",124,"LAST",1,0,1151,TRUE
72479,"Leave it to Eva",4,1063,16,"Ebony Marinoff",174,"LAST",1,0,1237,TRUE
72479,"Leave it to Eva",5,1019,16,"Ebony Marinoff",91,"LAST",1,0,1110,TRUE
72479,"Leave it to Eva",6,1149,16,"Ebony Marinoff",153,"LAST",1,0,1302,TRUE
72479,"Leave it to Eva",7,1211,16,"Ebony Marinoff",132,"LAST",1,0,1343,TRUE
72479,"Leave it to Eva",8,1273,16,"Ebony Marinoff",138,"LAST",1,0,1411,TRUE
72479,"Leave it to Eva",9,1270,16,"Ebony Marinoff",133,"LAST",1,0,1403,TRUE
72480,"Tyanna piece of me",1,1090,16,"Ebony Marinoff",112,"LAST",1,0,1202,TRUE
72480,"Tyanna piece of me",2,1158,16,"Ebony Marinoff",125,"LAST",1,0,1283,TRUE
72480,"Tyanna piece of me",3,1184,16,"Ebony Marinoff",124,"LAST",1,0,1308,TRUE
72480,"Tyanna piece of me",4,1089,16,"Laura Gardiner",93,"LAST",1,0,1182,TRUE
72480,"Tyanna piece of me",5,1096,15,"Ebony Marinoff",91,"LAST",1,0,1187,TRUE
72480,"Tyanna piece of me",6,1268,16,"Ebony Marinoff",153,"LAST",1,0,1421,TRUE
72480,"Tyanna piece of me",7,1288,16,"Ebony Marinoff",132,"LAST",1,0,1420,TRUE
72480,"Tyanna piece of me",8,1312,16,"Ebony Marinoff",138,"LAST",1,0,1450,TRUE
72480,"Tyanna piece of me",9,1315,15,"Ebony Marinoff",133,"LAST",1,0,1448,TRUE
72490,"Get Gnarly With Zarlie",1,979,16,"Jasmine Garner",120,"LAST",1,0,1099,TRUE
72490,"Get Gnarly With Zarlie",2,1141,15,"Jasmine Garner",156,"LAST",1,0,1297,TRUE
72490,"Get Gnarly With Zarlie",3,1187,16,"Jasmine Garner",154,"LAST",1,0,1341,TRUE
72490,"Get Gnarly With Zarlie",4,1161,16,"Laura Gardiner",93,"LAST",1,0,1254,TRUE
72490,"Get Gnarly With Zarlie",5,1146,15,"Ebony Marinoff",91,"LAST",1,0,1237,TRUE
72490,"Get Gnarly With Zarlie",6,1335,16,"Ebony Marinoff",153,"LAST",1,0,1488,TRUE
72490,"Get Gnarly With Zarlie",7,1318,16,"Ebony Marinoff",132,"LAST",1,0,1450,TRUE
72490,"Get Gnarly With Zarlie",8,1372,16,"Ebony Marinoff",138,"LAST",1,0,1510,TRUE
72490,"Get Gnarly With Zarlie",9,1415,16,"Ebony Marinoff",133,"LAST",1,0,1548,TRUE
72491,"Join In The Chorus",1,942,15,"Georgie Prespakis",147,"LAST",0,1,1089,TRUE
72491,"Join In The Chorus",2,1091,16,"Brianna Davey",98,"LAST",1,0,1189,TRUE
72491,"Join In The Chorus",3,997,15,"Jasmine Garner",154,"LAST",1,0,1151,TRUE
72491,"Join In The Chorus",4,1006,16,"Laura Gardiner",93,"LAST",1,0,1099,TRUE
72491,"Join In The Chorus",5,1053,16,"Jasmine Garner",92,"LAST",1,0,1145,TRUE
72491,"Join In The Chorus",6,1106,15,"Jasmine Garner",117,"LAST",1,0,1223,TRUE
72491,"Join In The Chorus",7,1146,16,"Jasmine Garner",140,"LAST",1,0,1286,TRUE
72491,"Join In The Chorus",8,1348,16,"Jasmine Garner",86,"LAST",1,0,1434,TRUE
72491,"Join In The Chorus",9,1397,16,"Jasmine Garner",134,"LAST",1,0,1531,TRUE
72492,"Gyguop",1,652,13,"Jamie Stanton",30,"LAST",1,0,682,TRUE
72492,"Gyguop",2,670,11,"Jamie Stanton",92,"LAST",1,0,762,TRUE
72492,"Gyguop",3,610,11,"Jamie Stanton",55,"LAST",1,0,665,TRUE
72492,"Gyguop",4,571,10,"Jamie Stanton",42,"LAST",1,0,613,TRUE
72492,"Gyguop",5,596,11,"Jamie Stanton",13,"LAST",1,0,609,TRUE
72492,"Gyguop",6,548,10,"Jamie Stanton",49,"LAST",1,0,597,TRUE
72492,"Gyguop",7,508,11,"Jamie Stanton",31,"LAST",1,0,539,TRUE
72492,"Gyguop",8,574,11,"Jamie Stanton",35,"LAST",1,0,609,TRUE
72492,"Gyguop",9,532,11,"Jamie Stanton",31,"LAST",1,0,563,TRUE
72502,"Emu Parade",1,1003,15,"Ebony Marinoff",112,"LAST",0,1,1115,TRUE
72502,"Emu Parade",2,1090,16,"Georgie Prespakis",89,"LAST",1,0,1179,TRUE
